label,filename,number_of_holes,width,height,aspect_ratio,area,angle,radius,contour,hull_radius,
3,2930,0,19,30,1.61111111111,251.5,90.0,9.33805906302,51,13.5347698318,
0,2930,1,21,30,0.689655172414,435.5,90.0,12.011095544,34,12.7904784037,
2,2939,0,22,30,0.594915260877,305.5,81.0273733139,10.3657624671,40,14.4219723472,
9,2939,1,19,30,0.609699736937,260.0,86.1859250069,11.2651036495,42,12.2139838612,
3,2939,0,22,30,0.724137931034,268.0,90.0,10.5781932012,42,16.0679262825,
9,2939,1,20,30,0.655172413793,272.0,90.0,10.5414136765,44,11.9821172691,
2,2971,0,21,30,1.36989786433,253.5,-83.9909896851,9.73190613431,52,13.8767684356,
9,2971,0,20,30,0.655172413793,234.0,90.0,11.0541033511,51,14.1417551944,
7,2971,0,21,30,0.689655172414,237.0,90.0,9.49696354073,54,13.3165973861,
1,2971,0,24,30,0.509906112211,268.0,62.5255680084,9.08528262543,39,14.1620365925,
2,2984,0,22,30,0.724137931034,279.0,90.0,10.48906891,42,14.4292630372,
9,2984,1,22,30,0.628620076516,280.0,83.9909944534,10.6806070995,46,13.7741309141,
8,2984,2,18,30,0.586206896552,340.0,90.0,10.3338928462,38,14.3179621602,
4,2984,0,22,30,1.26119411691,268.0,-51.3401947021,9.7909721202,51,12.5560528246,
2,2995,0,21,30,0.689655172414,226.0,90.0,9.82178425595,49,14.3591701016,
9,2995,1,20,30,0.585454490413,329.5,83.6598081589,11.4507554593,37,14.0487429563,
9,2995,1,20,30,0.578181880075,248.5,83.6598086357,11.8751017966,44,14.081501238,
5,2995,0,22,30,0.705103942476,272.5,86.8201699257,10.1065923579,47,13.2773126703,
3,3046,0,20,30,0.623586493356,270.5,87.2736890316,10.5929037466,53,14.3883771603,
0,3046,0,20,30,1.55050507403,253.0,-87.27368927,10.1267291285,55,13.1878133925,
4,3046,0,21,30,1.49315087301,237.0,-66.8014068604,8.75029021601,59,12.9283595555,
6,3046,1,21,30,0.689655172414,289.0,90.0,11.2883045643,42,13.7119025778,
3,3063,0,20,30,0.621013121347,283.5,86.8201699257,10.0594003356,53,13.9357163516,
0,3063,1,20,30,0.655172413793,428.0,90.0,12.2447994526,38,12.8588947543,
6,3063,1,21,30,0.689655172414,306.0,90.0,11.5666348758,39,13.2091007913,
3,3063,0,22,30,0.57719055155,261.5,80.1341934204,10.0579296125,42,15.2534449778,
3,3073,0,20,30,0.655172413793,207.5,90.0,9.91588881769,65,14.0045858512,
0,3073,1,17,30,0.551724137931,372.0,90.0,11.4100212915,33,12.4402361029,
7,3073,0,18,30,0.586206896552,251.0,90.0,9.2059854584,53,13.2786863782,
3,3073,0,17,30,0.51799994894,230.5,86.6335394382,9.32889032791,56,13.1152162876,
3,3109,0,20,30,0.618724561571,239.0,87.709389925,10.0780345637,50,14.4282965491,
1,3109,0,15,30,0.468874178193,300.5,87.7974019051,10.5555967736,35,13.0884830276,
0,3109,1,21,30,0.689655172414,417.0,90.0,11.5046489969,46,12.7416522077,
9,3109,1,20,30,0.577712652701,336.5,79.6951541901,11.381814874,39,13.2980108832,
3,3119,0,20,30,0.655172413793,222.5,90.0,10.7829853588,60,13.9000484538,
1,3119,0,17,30,1.88255034644,261.0,-83.9909896851,9.40125099896,33,12.2620349208,
1,3119,0,20,30,1.5652175117,225.5,-87.27368927,9.61519279101,49,13.0288179665,
9,3119,1,24,30,1.76190487796,324.5,-63.4349517822,11.4944511929,41,14.4015248046,
3,3145,0,20,30,0.655172413793,221.5,90.0,10.1518523681,50,14.0776197159,
1,3145,0,22,30,0.578483210348,308.5,74.4758911133,10.1339429424,45,13.83046217,
4,3145,0,20,30,1.59122398399,215.5,-62.3540229797,9.16801084854,48,12.4419050407,
5,3145,0,20,30,0.655172413793,246.5,90.0,11.2926083835,46,14.6681061691,
3,3147,0,19,30,0.597122324697,233.5,86.9872126579,9.66067741499,62,13.0252492963,
1,3147,0,17,30,1.94262313059,333.0,-82.8749847412,10.5602544424,47,13.3190411755,
4,3147,0,22,30,0.724137931034,247.0,90.0,10.4367094939,58,13.6979192547,
7,3147,0,26,30,1.6821193085,288.5,-66.8014068604,10.1453572884,54,14.2721749886,
3,3160,0,18,30,0.586206896552,291.5,90.0,9.93480930728,48,13.8518534137,
1,3160,0,26,30,0.528189913831,249.5,57.9946174622,10.2902341072,45,15.5660225895,
6,3160,0,20,30,0.543881270747,265.0,74.3577518463,10.2655867615,45,12.9170385767,
0,3160,1,20,30,0.655172413793,446.0,90.0,12.5635646762,34,12.934674654,
3,3164,0,21,30,0.648702611892,285.5,86.6335394382,10.6904655906,49,14.0677147889,
1,3164,0,20,30,0.624595458546,302.5,87.2736890316,9.91648606615,37,13.6636899064,
6,3164,1,21,30,0.614130455344,301.5,80.5376777649,10.9615365607,38,12.9837706523,
4,3164,0,22,30,0.724137931034,293.5,90.0,9.93187649112,63,12.5133834216,
