,label,number_of_holes,area,radius,contour,hull_radius,weight4_1,weight0_2,weight1_2,weight2_2,weight3_2,weight4_2,weight5_2,weight6_2,weight7_2,weight2_3,weight3_3,weight4_3,weight5_3,weight7_3,weight2_4,weight3_4,weight4_4,weight5_4,weight7_4,weight0_5,weight1_5,weight2_5,weight3_5,weight4_5,weight5_5,weight6_5,weight7_5,weight3_6,weight4_6,weight5_6,weight6_6,weight7_6
931,2,0.0,205.0,9.73647312214,44.0,13.8402926556,0.0,0.0,14.0,6.0,0.0,0.0,8.0,11.0,8.0,10.0,10.0,15.0,16.0,16.0,12.0,8.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0
932,7,0.0,244.5,10.1797059116,51.0,14.260362053,0.0,11.0,0.0,0.0,6.0,7.0,0.0,6.0,14.0,0.0,12.0,15.0,14.0,11.0,0.0,13.0,16.0,11.0,0.0,16.0,16.0,16.0,16.0,13.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
933,4,0.0,260.0,10.452410729,43.0,14.6035620646,0.0,0.0,0.0,0.0,0.0,11.0,16.0,16.0,0.0,12.0,15.0,16.0,16.0,7.0,10.0,0.0,12.0,16.0,16.0,0.0,0.0,0.0,0.0,6.0,13.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0
934,3,0.0,214.5,10.7460653523,42.0,15.8461977775,0.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,16.0,11.0,15.0,0.0,0.0,16.0,13.0,9.0,16.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,15.0,13.0,16.0,0.0,0.0,0.0,11.0,10.0
935,3,0.0,239.0,9.78257273769,58.0,13.8287049276,0.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,16.0,0.0,0.0,16.0,8.0,13.0,12.0,0.0,12.0,6.0,0.0,0.0,6.0,16.0,13.0,15.0,0.0,0.0,6.0,7.0,0.0,0.0
936,7,0.0,254.0,10.0988480036,47.0,14.0385644738,0.0,6.0,16.0,0.0,0.0,0.0,0.0,6.0,10.0,0.0,0.0,0.0,12.0,16.0,0.0,9.0,16.0,16.0,0.0,16.0,16.0,16.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
937,4,0.0,285.0,9.81314505644,60.0,12.6132863382,13.0,0.0,0.0,13.0,16.0,16.0,16.0,0.0,0.0,14.0,7.0,0.0,16.0,8.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,14.0,16.0,15.0,6.0,0.0,14.0,8.0,0.0,0.0,0.0
938,6,0.0,264.0,10.8544584549,40.0,12.7180118987,0.0,10.0,14.0,13.0,14.0,13.0,16.0,14.0,6.0,0.0,0.0,7.0,16.0,16.0,0.0,0.0,12.0,16.0,16.0,0.0,0.0,0.0,0.0,8.0,16.0,16.0,13.0,0.0,0.0,8.0,8.0,0.0
939,8,1.0,350.5,10.6128434659,46.0,13.8479755616,0.0,16.0,16.0,16.0,15.0,9.0,13.0,16.0,16.0,0.0,13.0,16.0,16.0,14.0,0.0,15.0,16.0,6.0,0.0,6.0,16.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
940,7,0.0,218.0,9.30122511032,50.0,12.4301923068,7.0,10.0,15.0,0.0,0.0,16.0,7.0,9.0,10.0,0.0,7.0,16.0,16.0,8.0,16.0,16.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
941,5,0.0,206.5,10.4073951367,45.0,15.1000303089,0.0,16.0,13.0,12.0,14.0,0.0,0.0,8.0,12.0,0.0,16.0,0.0,0.0,16.0,0.0,13.0,8.0,0.0,16.0,11.0,0.0,0.0,0.0,12.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
942,0,1.0,429.5,11.7705627601,37.0,12.9691905664,7.0,10.0,8.0,14.0,16.0,13.0,14.0,16.0,11.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,13.0,13.0,12.0,13.0,16.0,9.0,0.0,6.0,8.0,0.0,0.0
943,7,0.0,291.0,9.66643507599,42.0,13.5673785771,0.0,11.0,15.0,6.0,10.0,0.0,0.0,9.0,12.0,0.0,16.0,16.0,16.0,12.0,13.0,16.0,16.0,11.0,0.0,10.0,16.0,16.0,16.0,6.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0
944,7,0.0,279.5,9.67667106674,48.0,12.6089705983,0.0,6.0,8.0,0.0,11.0,0.0,0.0,0.0,0.0,8.0,16.0,15.0,9.0,16.0,16.0,16.0,16.0,16.0,0.0,7.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,8.0,9.0,0.0,0.0,0.0
945,5,0.0,257.0,9.65232421216,58.0,13.3429193771,0.0,14.0,16.0,16.0,16.0,0.0,0.0,0.0,16.0,10.0,16.0,0.0,0.0,16.0,0.0,15.0,10.0,0.0,0.0,8.0,11.0,0.0,6.0,15.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
946,0,1.0,432.0,12.0107913829,34.0,12.9597748816,0.0,0.0,15.0,16.0,16.0,16.0,16.0,11.0,0.0,8.0,6.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,16.0,0.0,11.0,15.0,11.0,8.0,11.0,16.0,11.0,0.0,9.0,9.0,0.0,0.0
947,8,2.0,335.5,10.9554927175,35.0,14.2807434986,0.0,6.0,14.0,16.0,13.0,0.0,0.0,13.0,0.0,0.0,0.0,14.0,14.0,13.0,8.0,13.0,16.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,16.0,0.0,0.0,0.0,15.0,0.0
948,7,0.0,230.5,9.57467104691,47.0,12.5881168223,0.0,9.0,8.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,12.0,16.0,16.0,12.0,14.0,16.0,15.0,7.0,0.0,6.0,12.0,10.0,14.0,12.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
949,5,0.0,219.0,9.66616676734,43.0,12.9455204649,0.0,6.0,9.0,15.0,16.0,7.0,0.0,0.0,8.0,8.0,16.0,8.0,0.0,16.0,0.0,16.0,10.0,7.0,14.0,0.0,0.0,0.0,0.0,10.0,13.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
950,2,0.0,337.5,10.492719022,64.0,15.0780295649,0.0,0.0,15.0,16.0,13.0,0.0,0.0,10.0,9.0,0.0,0.0,0.0,14.0,16.0,9.0,12.0,16.0,16.0,16.0,8.0,16.0,15.0,14.0,9.0,7.0,16.0,10.0,0.0,0.0,0.0,15.0,16.0
951,3,0.0,219.5,10.5908468214,53.0,14.5587253767,0.0,12.0,15.0,0.0,0.0,0.0,0.0,8.0,14.0,0.0,7.0,0.0,0.0,16.0,13.0,16.0,13.0,0.0,16.0,0.0,8.0,7.0,0.0,13.0,11.0,14.0,10.0,0.0,0.0,9.0,8.0,0.0
952,7,0.0,292.0,9.76301856503,56.0,13.6362115091,0.0,6.0,12.0,0.0,0.0,11.0,15.0,0.0,7.0,0.0,0.0,16.0,16.0,16.0,9.0,15.0,16.0,16.0,0.0,16.0,16.0,15.0,12.0,16.0,13.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
953,5,0.0,262.5,10.7052488156,46.0,15.1396015622,0.0,14.0,16.0,16.0,16.0,11.0,0.0,0.0,15.0,0.0,16.0,8.0,0.0,16.0,0.0,14.0,9.0,0.0,16.0,16.0,8.0,0.0,6.0,16.0,12.0,15.0,6.0,0.0,0.0,8.0,6.0,0.0
954,3,0.0,212.5,10.1269492526,49.0,13.4375989763,0.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,13.0,10.0,0.0,13.0,7.0,16.0,13.0,0.0,0.0,11.0,16.0,15.0,8.0,16.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
955,1,0.0,277.5,10.0009446039,41.0,13.302011424,0.0,0.0,0.0,0.0,7.0,15.0,14.0,0.0,0.0,16.0,16.0,16.0,16.0,6.0,16.0,16.0,16.0,16.0,16.0,0.0,11.0,9.0,8.0,0.0,0.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0
956,7,0.0,279.0,10.4942332144,47.0,14.7836190112,0.0,8.0,10.0,0.0,0.0,7.0,9.0,0.0,10.0,0.0,0.0,12.0,16.0,16.0,0.0,0.0,15.0,16.0,0.0,16.0,15.0,13.0,16.0,16.0,0.0,0.0,0.0,10.0,9.0,0.0,0.0,0.0
957,5,0.0,233.5,10.08230381,41.0,13.4781912538,0.0,8.0,16.0,16.0,14.0,12.0,0.0,0.0,8.0,0.0,16.0,16.0,0.0,16.0,0.0,13.0,16.0,12.0,16.0,12.0,7.0,0.0,0.0,7.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
958,3,0.0,216.5,10.0860385033,51.0,14.8334065423,0.0,6.0,16.0,9.0,0.0,0.0,0.0,0.0,10.0,0.0,8.0,0.0,0.0,16.0,16.0,13.0,15.0,6.0,16.0,0.0,0.0,0.0,0.0,7.0,15.0,16.0,16.0,0.0,0.0,0.0,6.0,6.0
959,3,0.0,220.5,9.8254871611,60.0,13.8949643504,0.0,0.0,15.0,10.0,0.0,0.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,16.0,9.0,0.0,16.0,0.0,0.0,0.0,6.0,15.0,10.0,13.0,14.0,0.0,0.0,9.0,10.0,0.0
960,7,0.0,242.5,9.72617053882,64.0,14.2011649154,0.0,0.0,7.0,0.0,0.0,13.0,9.0,0.0,0.0,0.0,0.0,16.0,10.0,14.0,0.0,0.0,16.0,16.0,6.0,16.0,14.0,14.0,16.0,16.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
961,5,0.0,193.0,10.7514862427,51.0,15.2116897084,0.0,16.0,13.0,13.0,16.0,0.0,0.0,11.0,12.0,7.0,13.0,0.0,0.0,16.0,0.0,14.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,11.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
962,7,0.0,242.5,9.38954083532,52.0,13.1661546359,0.0,10.0,9.0,0.0,12.0,0.0,0.0,0.0,8.0,0.0,16.0,0.0,7.0,14.0,0.0,16.0,16.0,15.0,0.0,16.0,16.0,16.0,16.0,10.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0
963,3,0.0,317.5,10.7226753594,47.0,13.661143715,0.0,0.0,16.0,14.0,7.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,0.0,16.0,16.0,12.0,16.0,16.0,10.0,12.0,15.0,0.0,0.0,10.0,16.0,12.0,0.0,0.0,0.0,7.0,0.0,0.0
964,3,0.0,293.5,10.1731746443,45.0,14.7239142045,0.0,14.0,15.0,0.0,0.0,0.0,0.0,6.0,11.0,16.0,15.0,7.0,0.0,16.0,16.0,16.0,16.0,10.0,16.0,11.0,16.0,14.0,0.0,0.0,16.0,16.0,16.0,0.0,0.0,0.0,8.0,0.0
965,1,0.0,318.0,11.1842344537,23.0,13.1820593672,0.0,0.0,16.0,16.0,16.0,14.0,12.0,11.0,0.0,16.0,16.0,16.0,16.0,14.0,16.0,12.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0
966,8,1.0,349.5,11.2393928983,37.0,14.6301936922,0.0,16.0,16.0,16.0,11.0,0.0,13.0,16.0,12.0,0.0,14.0,16.0,16.0,16.0,0.0,15.0,14.0,8.0,9.0,13.0,16.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
967,2,0.0,225.0,10.4910859187,56.0,14.5262018501,0.0,16.0,11.0,0.0,0.0,0.0,0.0,11.0,8.0,0.0,0.0,0.0,9.0,8.0,6.0,0.0,14.0,13.0,10.0,0.0,8.0,14.0,11.0,0.0,0.0,12.0,16.0,0.0,0.0,0.0,7.0,8.0
968,3,0.0,250.5,10.2046723353,41.0,13.3557915177,0.0,0.0,16.0,6.0,0.0,0.0,0.0,0.0,8.0,7.0,0.0,0.0,0.0,16.0,16.0,16.0,16.0,12.0,9.0,10.0,16.0,7.0,8.0,16.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
969,2,0.0,222.5,9.96790601407,59.0,14.0341818203,0.0,6.0,16.0,8.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,7.0,16.0,6.0,8.0,14.0,14.0,16.0,0.0,14.0,16.0,10.0,7.0,0.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0
970,1,0.0,268.5,9.87930084732,33.0,13.2072903327,8.0,0.0,0.0,0.0,15.0,14.0,0.0,0.0,0.0,16.0,16.0,7.0,0.0,0.0,16.0,16.0,16.0,16.0,16.0,10.0,16.0,12.0,12.0,10.0,8.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0
971,1,0.0,223.0,9.4011902809,42.0,13.9681740778,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,12.0,16.0,0.0,0.0,0.0,16.0,16.0,8.0,9.0,0.0,16.0,16.0,16.0,16.0,13.0,14.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0
972,3,0.0,229.5,10.4809374887,47.0,14.0621591623,0.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,13.0,7.0,0.0,16.0,14.0,13.0,16.0,0.0,16.0,0.0,0.0,0.0,0.0,11.0,14.0,15.0,7.0,0.0,0.0,14.0,12.0,0.0
973,2,0.0,249.5,10.26889681,42.0,15.3801923055,0.0,16.0,13.0,0.0,0.0,0.0,14.0,16.0,16.0,12.0,15.0,16.0,13.0,16.0,12.0,9.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,16.0,0.0,0.0,0.0,0.0,8.0
974,1,0.0,300.5,11.2334228818,35.0,13.5703844009,0.0,0.0,6.0,8.0,7.0,0.0,0.0,8.0,0.0,16.0,16.0,16.0,16.0,6.0,16.0,16.0,16.0,16.0,10.0,0.0,8.0,12.0,12.0,8.0,10.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0
975,4,0.0,285.5,9.35788851972,50.0,12.7963700281,8.0,0.0,0.0,16.0,16.0,16.0,10.0,0.0,0.0,7.0,0.0,12.0,15.0,12.0,0.0,9.0,16.0,16.0,14.0,0.0,11.0,16.0,16.0,16.0,10.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
976,3,1.0,321.5,10.7264963573,54.0,14.3141148106,0.0,10.0,16.0,9.0,9.0,0.0,0.0,0.0,8.0,0.0,14.0,10.0,0.0,16.0,16.0,16.0,9.0,0.0,16.0,0.0,6.0,6.0,10.0,15.0,9.0,13.0,16.0,0.0,8.0,15.0,12.0,0.0
977,2,0.0,266.5,10.4446200068,48.0,15.9297810711,0.0,10.0,15.0,14.0,0.0,0.0,0.0,8.0,11.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,12.0,16.0,11.0,16.0,16.0,16.0,16.0,14.0,7.0,16.0,8.0,0.0,0.0,0.0,16.0
978,2,0.0,276.5,9.83662933364,47.0,14.7850573807,0.0,6.0,9.0,0.0,0.0,0.0,0.0,11.0,7.0,6.0,0.0,0.0,9.0,16.0,0.0,6.0,13.0,16.0,16.0,6.0,15.0,16.0,16.0,15.0,9.0,14.0,16.0,0.0,0.0,0.0,0.0,15.0
979,6,1.0,309.5,11.573514148,48.0,12.9263032396,0.0,0.0,0.0,8.0,12.0,13.0,15.0,0.0,0.0,15.0,13.0,16.0,8.0,6.0,0.0,0.0,13.0,0.0,16.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,16.0,0.0,0.0,16.0,15.0,0.0
980,3,0.0,274.0,9.3202681808,58.0,14.5099738302,0.0,14.0,16.0,9.0,0.0,0.0,0.0,6.0,14.0,0.0,8.0,8.0,0.0,16.0,10.0,16.0,14.0,0.0,16.0,0.0,14.0,12.0,8.0,16.0,10.0,12.0,16.0,0.0,0.0,12.0,13.0,7.0
981,2,0.0,208.5,10.2608431213,50.0,15.268397208,0.0,11.0,16.0,16.0,0.0,0.0,0.0,11.0,10.0,0.0,7.0,11.0,16.0,16.0,10.0,8.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,8.0,0.0,0.0,0.0,15.0,12.0
982,9,0.0,366.0,11.5322786676,45.0,13.4281446469,0.0,6.0,16.0,16.0,16.0,13.0,0.0,0.0,6.0,0.0,12.0,16.0,0.0,16.0,16.0,16.0,16.0,0.0,14.0,0.0,7.0,14.0,16.0,16.0,13.0,16.0,0.0,7.0,8.0,12.0,8.0,0.0
983,5,0.0,242.0,9.77077583501,52.0,12.5964624914,0.0,0.0,16.0,16.0,16.0,16.0,0.0,13.0,9.0,8.0,16.0,16.0,0.0,16.0,0.0,7.0,16.0,12.0,11.0,0.0,10.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
984,3,0.0,271.5,9.87604561568,48.0,14.7452643204,0.0,14.0,16.0,8.0,0.0,0.0,0.0,12.0,16.0,0.0,12.0,0.0,0.0,16.0,14.0,16.0,15.0,0.0,16.0,7.0,12.0,7.0,0.0,15.0,16.0,16.0,11.0,0.0,0.0,10.0,7.0,0.0
985,3,0.0,277.5,10.3745987019,56.0,13.9356426729,0.0,9.0,16.0,13.0,0.0,0.0,0.0,7.0,16.0,8.0,16.0,7.0,0.0,12.0,14.0,16.0,14.0,0.0,8.0,0.0,8.0,9.0,0.0,14.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
986,0,1.0,387.5,11.1206779921,38.0,12.30961113,0.0,0.0,12.0,16.0,16.0,0.0,8.0,8.0,0.0,16.0,16.0,15.0,12.0,16.0,13.0,0.0,0.0,0.0,14.0,0.0,12.0,16.0,8.0,9.0,15.0,11.0,0.0,10.0,7.0,0.0,0.0,0.0
987,7,0.0,271.5,10.6480128337,62.0,13.3040474751,0.0,16.0,10.0,0.0,16.0,0.0,6.0,10.0,16.0,16.0,16.0,16.0,16.0,0.0,16.0,16.0,9.0,0.0,0.0,9.0,12.0,10.0,15.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
988,3,0.0,229.0,10.0699111089,58.0,14.0104400783,0.0,15.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,0.0,9.0,12.0,0.0,16.0,0.0,15.0,16.0,0.0,16.0,0.0,15.0,16.0,14.0,14.0,10.0,12.0,13.0,0.0,0.0,8.0,8.0,0.0
989,3,0.0,206.5,10.0614968401,65.0,14.8554571774,0.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,15.0,16.0,0.0,16.0,9.0,11.0,9.0,8.0,7.0,14.0,13.0,15.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,6.0,0.0,0.0
990,4,0.0,298.0,9.21634992585,52.0,13.4692391299,0.0,0.0,0.0,0.0,6.0,15.0,16.0,13.0,0.0,13.0,16.0,13.0,16.0,0.0,13.0,0.0,0.0,16.0,16.0,7.0,0.0,0.0,9.0,16.0,16.0,15.0,10.0,0.0,8.0,0.0,0.0,0.0
991,1,0.0,327.0,12.1628327223,23.0,13.0779059111,0.0,12.0,15.0,12.0,12.0,12.0,12.0,11.0,0.0,16.0,16.0,16.0,16.0,8.0,16.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,7.0,12.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0
992,3,1.0,281.5,11.3877591417,49.0,13.2029905869,0.0,7.0,13.0,0.0,0.0,0.0,0.0,16.0,6.0,0.0,6.0,16.0,8.0,16.0,15.0,16.0,16.0,0.0,9.0,0.0,8.0,6.0,7.0,16.0,16.0,15.0,0.0,0.0,0.0,7.0,0.0,0.0
993,3,0.0,284.0,9.74426002098,49.0,14.1728125694,0.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,16.0,0.0,0.0,16.0,16.0,16.0,11.0,7.0,11.0,16.0,16.0,10.0,14.0,16.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
994,6,0.0,244.5,10.5823554689,42.0,12.5942510474,0.0,0.0,0.0,8.0,12.0,16.0,14.0,8.0,0.0,16.0,15.0,8.0,14.0,8.0,6.0,0.0,0.0,12.0,16.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,16.0,0.0,0.0,0.0,7.0,13.0
995,0,1.0,439.5,12.0940023019,36.0,12.7761239812,6.0,0.0,11.0,15.0,14.0,9.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,16.0,0.0,13.0,15.0,9.0,10.0,13.0,16.0,13.0,7.0,8.0,8.0,0.0,0.0
996,3,0.0,197.0,10.209405639,52.0,14.5615154649,0.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,14.0,0.0,16.0,6.0,15.0,16.0,8.0,16.0,0.0,12.0,16.0,7.0,0.0,13.0,13.0,16.0,0.0,0.0,0.0,8.0,9.0
997,3,0.0,233.0,10.5673517362,48.0,13.5347286102,0.0,0.0,6.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,10.0,0.0,16.0,0.0,10.0,16.0,13.0,16.0,9.0,15.0,16.0,16.0,9.0,13.0,16.0,14.0,7.0,0.0,0.0,0.0,0.0
998,6,1.0,311.0,11.1949767326,42.0,12.8413481872,0.0,0.0,6.0,14.0,16.0,16.0,16.0,10.0,0.0,14.0,13.0,16.0,14.0,11.0,0.0,0.0,16.0,0.0,16.0,0.0,0.0,0.0,0.0,7.0,14.0,15.0,16.0,0.0,0.0,0.0,12.0,6.0
999,4,0.0,209.5,9.50200066132,53.0,12.193720097,7.0,0.0,0.0,0.0,14.0,16.0,7.0,0.0,0.0,14.0,13.0,16.0,0.0,0.0,0.0,0.0,16.0,9.0,16.0,0.0,0.0,0.0,0.0,16.0,16.0,12.0,6.0,0.0,7.0,0.0,0.0,0.0
1000,3,0.0,252.5,10.4574145618,59.0,14.2513374229,0.0,6.0,14.0,0.0,0.0,7.0,0.0,0.0,8.0,0.0,0.0,16.0,0.0,16.0,0.0,14.0,16.0,0.0,16.0,13.0,16.0,16.0,16.0,16.0,14.0,14.0,13.0,0.0,0.0,9.0,10.0,0.0
1001,4,0.0,295.5,9.54208557758,54.0,13.3696487041,13.0,0.0,0.0,8.0,16.0,16.0,16.0,0.0,0.0,15.0,9.0,10.0,16.0,0.0,0.0,0.0,12.0,16.0,16.0,0.0,0.0,0.0,12.0,16.0,16.0,16.0,14.0,15.0,9.0,0.0,0.0,0.0
1002,0,1.0,497.5,12.5734460787,31.0,13.5961382512,8.0,7.0,15.0,16.0,16.0,16.0,16.0,14.0,6.0,0.0,0.0,0.0,6.0,16.0,0.0,0.0,0.0,0.0,16.0,11.0,15.0,12.0,9.0,8.0,9.0,16.0,7.0,11.0,12.0,11.0,0.0,0.0
1003,0,1.0,500.0,12.9528650143,26.0,13.7511190109,0.0,0.0,11.0,16.0,16.0,16.0,15.0,10.0,0.0,0.0,0.0,0.0,9.0,14.0,0.0,0.0,0.0,0.0,16.0,14.0,13.0,8.0,8.0,8.0,8.0,14.0,16.0,12.0,12.0,12.0,8.0,0.0
1004,3,0.0,209.5,9.82665682692,67.0,14.7009737874,0.0,12.0,12.0,7.0,0.0,0.0,0.0,10.0,14.0,0.0,16.0,9.0,0.0,16.0,15.0,9.0,16.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,14.0,10.0,16.0,0.0,0.0,0.0,12.0,0.0
1005,4,0.0,277.5,9.5366179869,58.0,12.735776073,8.0,0.0,6.0,11.0,16.0,16.0,8.0,0.0,0.0,13.0,10.0,16.0,15.0,16.0,0.0,10.0,16.0,16.0,10.0,0.0,0.0,16.0,14.0,14.0,16.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
1006,0,1.0,421.0,11.9441506631,34.0,12.5427987088,0.0,0.0,9.0,15.0,16.0,16.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,14.0,0.0,13.0,13.0,9.0,10.0,14.0,9.0,0.0,8.0,7.0,0.0,0.0,0.0
1007,2,0.0,243.5,9.20006328051,42.0,16.1005476061,0.0,16.0,14.0,8.0,0.0,0.0,0.0,13.0,16.0,0.0,0.0,14.0,16.0,16.0,16.0,16.0,9.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,0.0,0.0,0.0,7.0,16.0
1008,3,0.0,210.5,9.98296325916,53.0,14.216007585,0.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,11.0,10.0,0.0,16.0,12.0,13.0,16.0,7.0,16.0,12.0,14.0,9.0,0.0,13.0,15.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0
1009,4,0.0,222.0,9.05951980352,47.0,12.215348698,0.0,11.0,16.0,16.0,16.0,0.0,0.0,6.0,11.0,0.0,16.0,10.0,6.0,11.0,0.0,16.0,16.0,16.0,0.0,0.0,0.0,8.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1010,1,0.0,350.5,11.146684374,34.0,14.1973213304,0.0,10.0,16.0,12.0,11.0,8.0,9.0,8.0,6.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.0,9.0,12.0,8.0,10.0,13.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0
1011,7,0.0,330.5,10.5731272771,41.0,12.6891505931,0.0,6.0,15.0,16.0,16.0,16.0,0.0,0.0,9.0,7.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,11.0,0.0,0.0,8.0,11.0,16.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
1012,3,0.0,223.0,9.55064304348,55.0,13.4160065319,0.0,7.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,0.0,16.0,10.0,16.0,8.0,0.0,16.0,0.0,12.0,10.0,11.0,15.0,13.0,15.0,0.0,0.0,8.0,7.0,0.0,0.0
1013,4,0.0,289.5,9.47074333515,54.0,12.8009298743,8.0,0.0,0.0,0.0,13.0,16.0,16.0,8.0,0.0,16.0,13.0,10.0,16.0,8.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,6.0,15.0,16.0,16.0,12.0,11.0,10.0,6.0,0.0,0.0
1014,6,1.0,286.0,10.5687707495,46.0,12.7099006927,0.0,0.0,0.0,9.0,12.0,13.0,14.0,6.0,0.0,10.0,0.0,16.0,11.0,10.0,0.0,0.0,16.0,0.0,16.0,0.0,0.0,0.0,0.0,14.0,0.0,6.0,16.0,0.0,0.0,15.0,16.0,0.0
1015,9,1.0,371.5,12.2407294598,41.0,14.3505463495,0.0,14.0,16.0,13.0,16.0,7.0,0.0,12.0,12.0,0.0,9.0,12.0,0.0,16.0,6.0,10.0,12.0,0.0,16.0,0.0,14.0,16.0,16.0,15.0,12.0,15.0,13.0,8.0,8.0,8.0,6.0,0.0
1016,3,0.0,249.5,10.4023567085,58.0,14.183403914,0.0,12.0,12.0,0.0,13.0,8.0,0.0,10.0,12.0,8.0,16.0,13.0,0.0,16.0,13.0,8.0,16.0,0.0,16.0,10.0,10.0,0.0,0.0,13.0,16.0,16.0,7.0,0.0,0.0,7.0,0.0,0.0
1017,5,0.0,220.5,10.1327464868,47.0,12.7838912146,0.0,0.0,13.0,8.0,10.0,0.0,0.0,0.0,0.0,12.0,15.0,12.0,0.0,16.0,0.0,12.0,8.0,0.0,12.0,15.0,0.0,0.0,12.0,14.0,13.0,12.0,0.0,0.0,7.0,0.0,0.0,0.0
